"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"42071","5","7111","76","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 7111 Performing arts companies","County, NAICS 4-digit -- by ownership sector","All establishment sizes",20,985,27606769,9821504,761961,539,28025,"",1.47,4.95,3.49,5.49,4.77,0.70,0.70,"",0,0.0,24,2.5,2085149,8.2,589914,6.4,6378,0.8,28,5.5,1470,5.5
"42071","5","71111","77","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 71111 Theater companies and dinner theaters","County, NAICS 5-digit -- by ownership sector","All establishment sizes",10,801,24681038,8288087,655203,593,30813,"",2.14,7.36,7.88,8.30,6.95,1.07,1.07,"",-1,-9.1,32,4.2,2152455,9.6,563773,7.3,19831,3.1,29,5.1,1511,5.2
"42071","5","711110","78","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 711110 Theater companies and dinner theaters","County, NAICS 6-digit -- by ownership sector","All establishment sizes",10,801,24681038,8288087,655203,593,30813,"",2.14,7.36,7.88,8.30,6.95,1.07,1.07,"",-1,-9.1,32,4.2,2152455,9.6,563773,7.3,19831,3.1,29,5.1,1511,5.2
"42071","5","71112","77","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 71112 Dance companies","County, NAICS 5-digit -- by ownership sector","All establishment sizes",5,29,209392,133748,4616,138,7200,"",3.75,1.52,0.35,0.70,0.20,0.23,0.23,"",1,25.0,1,3.6,5752,2.8,19509,17.1,806,21.2,0,0.0,34,0.5
"42071","5","711120","78","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 711120 Dance companies","County, NAICS 6-digit -- by ownership sector","All establishment sizes",5,29,209392,133748,4616,138,7200,"",3.75,1.52,0.35,0.70,0.20,0.23,0.23,"",1,25.0,1,3.6,5752,2.8,19509,17.1,806,21.2,0,0.0,34,0.5
"42071","5","71113","77","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 71113 Musical groups and artists","County, NAICS 5-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,"N",0.60,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","711130","78","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 711130 Musical groups and artists","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,"N",0.60,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","71119","77","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 71119 Other performing arts companies","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",1.06,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","711190","78","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 711190 Other performing arts companies","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",1.06,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","7112","76","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 7112 Spectator sports","County, NAICS 4-digit -- by ownership sector","All establishment sizes",11,183,2913404,1207833,80235,306,15899,"",1.26,0.80,0.11,0.57,0.68,0.13,0.13,"",2,22.2,41,28.9,765687,35.7,224662,22.9,34742,76.4,15,5.2,774,5.1
"42071","5","71121","77","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 71121 Spectator sports","County, NAICS 5-digit -- by ownership sector","All establishment sizes",11,183,2913404,1207833,80235,306,15899,"",1.26,0.80,0.11,0.57,0.68,0.13,0.13,"",2,22.2,41,28.9,765687,35.7,224662,22.9,34742,76.4,15,5.2,774,5.1
"42071","5","711211","78","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 711211 Sports teams and clubs","County, NAICS 6-digit -- by ownership sector","All establishment sizes",5,124,2619692,971973,72183,407,21183,"",1.70,0.87,0.11,0.76,1.12,0.12,0.12,"N",1,25.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","711212","78","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 711212 Racetracks","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.88,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","711219","78","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 711219 Other spectator sports","County, NAICS 6-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,"N",1.07,0,0,0,0,0,0,"N",1,25.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","7113","76","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 7113 Promoters of performing arts and sports","County, NAICS 4-digit -- by ownership sector","All establishment sizes",6,0,0,0,0,0,0,"N",0.57,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","71131","77","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 71131 Promoters with facilities","County, NAICS 5-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",0.67,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","711310","78","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 711310 Promoters with facilities","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",0.67,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","71132","77","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 71132 Promoters without facilities","County, NAICS 5-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",0.49,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","711320","78","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 711320 Promoters without facilities","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",0.49,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","7114","76","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 7114 Agents and managers for public figures","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",0.49,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","71141","77","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 71141 Agents and managers for public figures","County, NAICS 5-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",0.49,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","711410","78","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 711410 Agents and managers for public figures","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",0.49,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","7115","76","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 7115 Independent artists, writers, and performers","County, NAICS 4-digit -- by ownership sector","All establishment sizes",17,79,1962604,929419,34716,478,24843,"",0.50,0.93,0.20,0.96,0.55,0.22,0.22,"",2,13.3,-1,-1.2,67207,3.5,53076,6.1,-31,-0.1,22,4.8,1126,4.7
"42071","5","71151","77","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 71151 Independent artists, writers, and performers","County, NAICS 5-digit -- by ownership sector","All establishment sizes",17,79,1962604,929419,34716,478,24843,"",0.50,0.93,0.20,0.96,0.55,0.22,0.22,"",2,13.3,-1,-1.2,67207,3.5,53076,6.1,-31,-0.1,22,4.8,1126,4.7
"42071","5","711510","78","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 711510 Independent artists, writers, and performers","County, NAICS 6-digit -- by ownership sector","All establishment sizes",17,79,1962604,929419,34716,478,24843,"",0.50,0.93,0.20,0.96,0.55,0.22,0.22,"",2,13.3,-1,-1.2,67207,3.5,53076,6.1,-31,-0.1,22,4.8,1126,4.7
"42071","5","712","75","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 712 Museums, historical sites, zoos, and parks","County, NAICS 3-digit -- by ownership sector","All establishment sizes",21,217,5160261,1568185,73355,458,23807,"",2.42,0.83,0.71,1.28,1.18,0.86,0.86,"",-1,-4.5,-5,-2.3,-30829,-0.6,38350,2.5,8067,12.4,8,1.8,415,1.8
"42071","5","7121","76","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 7121 Museums, historical sites, zoos, and parks","County, NAICS 4-digit -- by ownership sector","All establishment sizes",21,217,5160261,1568185,73355,458,23807,"",2.42,0.83,0.71,1.28,1.18,0.86,0.86,"",-1,-4.5,-5,-2.3,-30829,-0.6,38350,2.5,8067,12.4,8,1.8,415,1.8
"42071","5","71211","77","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 71211 Museums","County, NAICS 5-digit -- by ownership sector","All establishment sizes",11,112,2993737,696442,35831,515,26790,"",1.89,0.73,0.66,1.00,0.98,0.90,0.90,"",-1,-8.3,-3,-2.6,-13262,-0.4,22706,3.4,2144,6.4,11,2.2,585,2.2
"42071","5","712110","78","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 712110 Museums","County, NAICS 6-digit -- by ownership sector","All establishment sizes",11,112,2993737,696442,35831,515,26790,"",1.89,0.73,0.66,1.00,0.98,0.90,0.90,"",-1,-8.3,-3,-2.6,-13262,-0.4,22706,3.4,2144,6.4,11,2.2,585,2.2
"42071","5","71212","77","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 71212 Historical sites","County, NAICS 5-digit -- by ownership sector","All establishment sizes",8,0,0,0,0,0,0,"N",9.62,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","712120","78","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 712120 Historical sites","County, NAICS 6-digit -- by ownership sector","All establishment sizes",8,0,0,0,0,0,0,"N",9.62,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","71219","77","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 71219 Nature parks and other similar institutions","County, NAICS 5-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",1.92,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","712190","78","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 712190 Nature parks and other similar institutions","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",1.92,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","713","75","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 713 Amusements, gambling, and recreation","County, NAICS 3-digit -- by ownership sector","All establishment sizes",124,2772,39088831,18742617,1045503,271,14104,"",1.16,1.04,0.81,0.93,0.87,0.78,0.78,"",8,6.9,136,5.2,2082876,5.6,1198675,6.8,13490,1.3,1,0.4,66,0.5
"42071","5","7131","76","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 7131 Amusement parks and arcades","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",0.75,0,0,0,0,0,0,"N",-1,-25.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","71311","77","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 71311 Amusement and theme parks","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.75,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","713110","78","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 713110 Amusement and theme parks","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.75,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","71312","77","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 71312 Amusement arcades","County, NAICS 5-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.75,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","713120","78","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 713120 Amusement arcades","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.75,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","7132","76","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 7132 Gambling industries","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.22,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","71329","77","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 71329 Other gambling industries","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.25,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","713290","78","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 713290 Other gambling industries","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.25,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","7139","76","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 7139 Other amusement and recreation industries","County, NAICS 4-digit -- by ownership sector","All establishment sizes",120,2360,34366417,16124801,868672,280,14559,"",1.22,1.12,0.99,1.04,0.90,0.88,0.88,"",9,8.1,181,8.3,2548885,8.0,1446186,9.9,65247,8.1,-1,-0.4,-45,-0.3
"42071","5","71391","77","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 71391 Golf courses and country clubs","County, NAICS 5-digit -- by ownership sector","All establishment sizes",14,500,11104951,4544969,390162,427,22210,"",0.91,0.83,0.90,0.87,0.91,1.08,1.08,"",0,0.0,-10,-2.0,-375478,-3.3,-23950,-0.5,-5903,-1.5,-6,-1.4,-301,-1.3
"42071","5","713910","78","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 713910 Golf courses and country clubs","County, NAICS 6-digit -- by ownership sector","All establishment sizes",14,500,11104951,4544969,390162,427,22210,"",0.91,0.83,0.90,0.87,0.91,1.08,1.08,"",0,0.0,-10,-2.0,-375478,-3.3,-23950,-0.5,-5903,-1.5,-6,-1.4,-301,-1.3
"42071","5","71394","77","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 71394 Fitness and recreational sports centers","County, NAICS 5-digit -- by ownership sector","All establishment sizes",58,1300,16490130,7761814,319332,244,12689,"",1.25,1.33,1.24,1.32,1.14,0.94,0.93,"",1,1.8,109,9.2,2051088,14.2,884205,12.9,59065,22.7,11,4.7,562,4.6
"42071","5","713940","78","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 713940 Fitness and recreational sports centers","County, NAICS 6-digit -- by ownership sector","All establishment sizes",58,1300,16490130,7761814,319332,244,12689,"",1.25,1.33,1.24,1.32,1.14,0.94,0.93,"",1,1.8,109,9.2,2051088,14.2,884205,12.9,59065,22.7,11,4.7,562,4.6
"42071","5","71395","77","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 71395 Bowling centers","County, NAICS 5-digit -- by ownership sector","All establishment sizes",4,114,1846465,822764,28769,312,16245,"",0.77,1.02,1.16,0.95,0.69,1.15,1.15,"",0,0.0,-10,-8.1,-99327,-5.1,-19791,-2.3,-3707,-11.4,10,3.3,521,3.3
"42071","5","713950","78","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 713950 Bowling centers","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4,114,1846465,822764,28769,312,16245,"",0.77,1.02,1.16,0.95,0.69,1.15,1.15,"",0,0.0,-10,-8.1,-99327,-5.1,-19791,-2.3,-3707,-11.4,10,3.3,521,3.3
"42071","5","71399","77","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 71399 All other amusement and recreation industries","County, NAICS 5-digit -- by ownership sector","All establishment sizes",45,447,4924871,2995254,130409,212,11014,"",1.74,1.54,1.02,1.29,1.08,0.66,0.66,"",10,28.6,93,26.3,972602,24.6,605722,25.3,15792,13.8,-3,-1.4,-143,-1.3
"42071","5","713990","78","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 713990 All other amusement and recreation industries","County, NAICS 6-digit -- by ownership sector","All establishment sizes",45,447,4924871,2995254,130409,212,11014,"",1.74,1.54,1.02,1.29,1.08,0.66,0.66,"",10,28.6,93,26.3,972602,24.6,605722,25.3,15792,13.8,-3,-1.4,-143,-1.3
"42071","5","72","74","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 72 Accommodation and food services","County, NAICS Sector -- by ownership sector","All establishment sizes",1059,19881,322478810,178909096,7891986,312,16221,"",1.14,0.90,0.89,0.94,1.00,0.99,0.99,"",29,2.8,690,3.6,18232181,6.0,12816278,7.7,225878,2.9,7,2.3,367,2.3
"42071","5","721","75","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 721 Accommodation","County, NAICS 3-digit -- by ownership sector","All establishment sizes",157,3445,67742135,32625372,1788884,378,19662,"",1.68,1.07,0.85,0.93,1.05,0.79,0.79,"",10,6.8,103,3.1,3794690,5.9,2442898,8.1,-78278,-4.2,10,2.7,528,2.8
"42071","5","7211","76","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 7211 Traveler accommodation","County, NAICS 4-digit -- by ownership sector","All establishment sizes",123,2915,58885219,29440446,1609105,388,20198,"",1.52,0.95,0.76,0.87,0.98,0.81,0.81,"",8,7.0,80,2.8,3129303,5.6,2273282,8.4,-84244,-5.0,10,2.6,530,2.7
"42071","5","72111","77","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 72111 Hotels and motels, except casino hotels","County, NAICS 5-digit -- by ownership sector","All establishment sizes",95,2778,56844784,28337882,1562284,393,20461,"",1.28,1.07,0.91,1.10,1.20,0.85,0.85,"",7,8.0,75,2.8,2782287,5.1,2192473,8.4,-92295,-5.6,8,2.1,457,2.3
"42071","5","721110","78","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 721110 Hotels and motels, except casino hotels","County, NAICS 6-digit -- by ownership sector","All establishment sizes",95,2778,56844784,28337882,1562284,393,20461,"",1.28,1.07,0.91,1.10,1.20,0.85,0.85,"",7,8.0,75,2.8,2782287,5.1,2192473,8.4,-92295,-5.6,8,2.1,457,2.3
"42071","5","72119","77","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 72119 Other traveler accommodation","County, NAICS 5-digit -- by ownership sector","All establishment sizes",28,137,2040435,1102564,46821,286,14867,"",4.24,2.70,2.13,2.41,1.88,0.79,0.79,"",1,3.7,5,3.8,347016,20.5,80809,7.9,8051,20.8,40,16.3,2062,16.1
"42071","5","721191","78","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 721191 Bed-and-breakfast inns","County, NAICS 6-digit -- by ownership sector","All establishment sizes",25,124,1819146,990682,41158,281,14621,"",6.42,4.59,4.06,4.17,3.18,0.88,0.88,"",1,4.2,4,3.3,326469,21.9,63538,6.9,8285,25.2,42,17.6,2208,17.8
"42071","5","721199","78","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 721199 All other traveler accommodation","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,13,221289,111882,5663,332,17243,"",1.11,0.55,0.43,0.51,0.47,0.80,0.80,"",0,0.0,1,8.3,20547,10.2,17271,18.3,-234,-4.0,10,3.1,514,3.1
"42071","5","7212","76","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 7212 Rv parks and recreational camps","County, NAICS 4-digit -- by ownership sector","All establishment sizes",32,0,0,0,0,0,0,"N",3.29,0,0,0,0,0,0,"N",2,6.7,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","72121","77","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 72121 Rv parks and recreational camps","County, NAICS 5-digit -- by ownership sector","All establishment sizes",32,0,0,0,0,0,0,"N",3.29,0,0,0,0,0,0,"N",2,6.7,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","721211","78","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 721211 Rv parks and campgrounds","County, NAICS 6-digit -- by ownership sector","All establishment sizes",24,0,0,0,0,0,0,"N",4.02,0,0,0,0,0,0,"N",2,9.1,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","721214","78","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 721214 Recreational and vacation camps","County, NAICS 6-digit -- by ownership sector","All establishment sizes",8,262,4263394,608160,19112,313,16283,"",2.13,4.65,3.66,1.33,0.87,0.79,0.79,"",0,0.0,9,3.6,345314,8.8,30350,5.3,901,4.9,15,5.0,786,5.1
"42071","5","7213","76","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 7213 Rooming and boarding houses","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.74,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","72131","77","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 72131 Rooming and boarding houses","County, NAICS 5-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.74,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","721310","78","0","2016","A","N","Lancaster County, Pennsylvania","Private","NAICS 721310 Rooming and boarding houses","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.74,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"42071","5","722","75","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 722 Food services and drinking places","County, NAICS 3-digit -- by ownership sector","All establishment sizes",902,16436,254736675,146283724,6103102,298,15499,"",1.08,0.88,0.90,0.94,0.98,1.03,1.03,"",19,2.2,587,3.7,14437491,6.0,10373380,7.6,304156,5.2,6,2.1,337,2.2
"42071","5","7223","76","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 7223 Special food services","County, NAICS 4-digit -- by ownership sector","All establishment sizes",74,762,16040497,6648087,419797,405,21039,"",1.44,0.70,0.71,0.66,0.47,1.03,1.02,"",7,10.4,106,16.2,1742506,12.2,988487,17.5,43353,11.5,-14,-3.3,-765,-3.5
"42071","5","72231","77","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 72231 Food service contractors","County, NAICS 5-digit -- by ownership sector","All establishment sizes",47,518,12406520,4901594,332968,461,23959,"",1.61,0.66,0.74,0.65,0.46,1.11,1.11,"",5,11.9,60,13.1,1113384,9.9,661784,15.6,25886,8.4,-13,-2.7,-685,-2.8
"42071","5","722310","78","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 722310 Food service contractors","County, NAICS 6-digit -- by ownership sector","All establishment sizes",47,518,12406520,4901594,332968,461,23959,"",1.61,0.66,0.74,0.65,0.46,1.11,1.11,"",5,11.9,60,13.1,1113384,9.9,661784,15.6,25886,8.4,-13,-2.7,-685,-2.8
"42071","5","72232","77","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 72232 Caterers","County, NAICS 5-digit -- by ownership sector","All establishment sizes",20,229,3483419,1621456,81688,292,15195,"",1.21,0.79,0.66,0.68,0.54,0.84,0.84,"",1,5.3,48,26.5,634477,22.3,315171,24.1,16042,24.4,-11,-3.6,-574,-3.6
"42071","5","722320","78","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 722320 Caterers","County, NAICS 6-digit -- by ownership sector","All establishment sizes",20,229,3483419,1621456,81688,292,15195,"",1.21,0.79,0.66,0.68,0.54,0.84,0.84,"",1,5.3,48,26.5,634477,22.3,315171,24.1,16042,24.4,-11,-3.6,-574,-3.6
"42071","5","72233","77","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 72233 Mobile food services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",7,15,150558,125037,5141,189,9819,"",1.25,0.52,0.36,0.52,0.38,0.67,0.67,"",1,16.7,-2,-11.8,-5355,-3.4,11532,10.2,1425,38.3,11,6.2,557,6.0
"42071","5","722330","78","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 722330 Mobile food services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",7,15,150558,125037,5141,189,9819,"",1.25,0.52,0.36,0.52,0.38,0.67,0.67,"",1,16.7,-2,-11.8,-5355,-3.4,11532,10.2,1425,38.3,11,6.2,557,6.0
"42071","5","7224","76","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",49,464,7664951,4269814,160923,318,16519,"",0.84,0.73,0.84,0.81,0.72,1.15,1.15,"",-1,-2.0,5,1.1,322260,4.4,243384,6.0,854,0.5,10,3.2,522,3.3
"42071","5","72241","77","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 72241 Drinking places, alcoholic beverages","County, NAICS 5-digit -- by ownership sector","All establishment sizes",49,464,7664951,4269814,160923,318,16519,"",0.84,0.73,0.84,0.81,0.72,1.15,1.15,"",-1,-2.0,5,1.1,322260,4.4,243384,6.0,854,0.5,10,3.2,522,3.3
"42071","5","722410","78","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 722410 Drinking places, alcoholic beverages","County, NAICS 6-digit -- by ownership sector","All establishment sizes",49,464,7664951,4269814,160923,318,16519,"",0.84,0.73,0.84,0.81,0.72,1.15,1.15,"",-1,-2.0,5,1.1,322260,4.4,243384,6.0,854,0.5,10,3.2,522,3.3
"42071","5","7225","76","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 7225 Restaurants and other eating places","County, NAICS 4-digit -- by ownership sector","All establishment sizes",780,15209,231031227,135365823,5522382,292,15190,"",1.07,0.89,0.92,0.97,1.08,1.03,1.03,"",13,1.7,475,3.2,12372725,5.7,9141509,7.2,259949,4.9,7,2.5,350,2.4
"42071","5","72251","77","0","2016","A","","Lancaster County, Pennsylvania","Private","NAICS 72251 Restaurants and other eating places","County, NAICS 5-digit -- by ownership sector","All establishment sizes",780,15209,231031227,135365823,5522382,292,15190,"",1.07,0.89,0.92,0.97,1.08,1.03,1.03,"",13,1.7,475,3.2,12372725,5.7,9141509,7.2,259949,4.9,7,2.5,350,2.4
